cellID,layer,x,y,f_cult,farm_hectares,dC_10_1,dC_10_2,dC_10_3,dC_10_4,dC_10_5,dC_20_1,dC_20_2,dC_20_3,dC_20_4,dC_20_5,dC_30_1,dC_30_2,dC_30_3,dC_30_4,dC_30_5
Unique cell ID,County code,Longitude,Latitude,Fraction cultivated,Hectares cultivated,"Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density"
744,673,-97.65253446,44.49572745,0.708,177000,0.533240628,1.065830503,1.597770042,2.129059664,2.659699787,1.065830503,2.129059664,3.18969083,4.247727349,5.303172567,1.597770042,3.18969083,4.775773661,6.356029832,7.930470638
745,390,-97.0223168,44.50204374,0.692,173000,0.611594611,1.222555137,1.83288174,2.44257458,3.051633817,1.222555137,2.44257458,3.660059612,4.875011515,6.087431575,1.83288174,3.660059612,5.481537945,7.297321073,9.107413325
746,1674,-96.39200921,44.50538359,0.688,172000,0.776613607,1.55187201,2.325776493,3.098328338,3.869528829,1.55187201,3.098328338,4.639379249,6.17503501,7.705305888,2.325776493,4.639379249,6.940842918,9.230202148,11.50749159
747,310,-95.76166713,44.5057465,0.834,208500,0.917306519,1.833303204,2.747990837,3.6613702,4.573442074,1.833303204,3.6613702,5.484207243,7.301820591,9.114216501,2.747990837,5.484207243,8.208670335,10.92140123,13.62242104
748,1564,-95.13134602,44.5031324,0.836,209000,1.051548076,2.101640197,3.150277114,4.197459579,5.243188342,2.101640197,4.197459579,6.287464155,8.371659933,10.45005292,3.150277114,6.287464155,9.411581401,12.52264913,15.62068763
749,808,-94.50110132,44.49754169,0.816,204000,1.275628691,2.549736037,3.822322538,5.093388695,6.362935007,2.549736037,5.093388695,7.630961975,10.16245988,12.68788641,3.822322538,7.630961975,11.42593181,15.20724556,18.97491671
750,2147,-93.87098846,44.48897522,0.696,174000,1.172059089,2.342547529,3.511466481,4.678817105,5.844600559,2.342547529,4.678817105,7.008818003,9.332559501,11.65005088,3.511466481,7.008818003,10.49208587,13.9613014,17.4164959
751,2352,-93.24106277,44.47743427,0.52,130000,0.758577045,1.515994753,2.272254275,3.027356764,3.78130337,1.515994753,3.027356764,4.534095245,6.036219406,7.533738459,2.272254275,4.534095245,6.785553996,9.026661615,11.25744919
752,1028,-92.61137949,44.4629206,0.544,136000,0.330827286,0.661268671,0.991324396,1.320994699,1.650279821,0.661268671,1.320994699,1.979180002,2.635826498,3.290936106,0.991324396,1.979180002,2.963573293,3.944510743,4.921998825
753,1859,-91.98199374,44.44543638,0.336,84000,0.257815129,0.515546913,0.773195139,1.030759597,1.288240074,0.515546913,1.030759597,1.54563636,2.06017551,2.574375357,0.773195139,1.54563636,2.317317953,3.088234209,3.858379419
754,1856,-91.35296048,44.42498425,0.432,108000,0.244698333,0.489327994,0.733888683,0.978380101,1.222801949,0.489327994,0.978380101,1.467153928,1.955647083,2.443857175,0.733888683,1.467153928,2.199787661,2.931781812,3.663128305
755,1407,-90.72433447,44.40156727,0.196,49000,0.176439648,0.352660755,0.528663435,0.7044478,0.880013962,0.352660755,0.7044478,1.055362035,1.405404362,1.754575683,0.528663435,1.055362035,1.580098842,2.1028769,2.623699252
756,2208,-90.09617028,44.37518895,0.164,41000,0.169613412,0.33908515,0.508415095,0.677603125,0.84664912,0.33908515,0.677603125,1.015552961,1.352933697,1.689744369,0.508415095,1.015552961,1.521410351,2.025984016,2.529270707
757,314,-89.46852223,44.34585323,0.398,99500,0.40298868,0.806084139,1.209284856,1.61258931,2.01599598,0.806084139,1.61258931,2.419503346,3.226814078,4.034509339,1.209284856,2.419503346,3.630614403,4.842576961,6.055349952
758,2345,-88.84144436,44.31356448,0.366,91500,0.299915414,0.599656018,0.899221504,1.198611563,1.497825886,0.599656018,1.198611563,1.796864165,2.394411357,2.991250668,0.899221504,1.796864165,2.692919652,3.587379628,4.480235762
759,198,-88.21499042,44.27832749,0.544,136000,0.178950525,0.357707929,0.536272353,0.71464394,0.892822832,0.357707929,0.71464394,1.070809171,1.426204763,1.780831852,0.536272353,1.070809171,1.603614299,2.134691578,2.664044852
760,506,-87.58921385,44.24014749,0.304,76000,0.165259658,0.330442768,0.495549298,0.660579214,0.825532485,0.330442768,0.660579214,0.990409076,1.31993209,1.649147993,0.495549298,0.990409076,1.484578447,1.978056522,2.470842415
761,1608,-86.33990473,44.15498136,0.096,24000,0.26717344,0.533870579,0.800091956,1.065838108,1.331109573,0.533870579,1.065838108,1.595906887,2.124081212,2.650365385,0.800091956,1.595906887,2.387459299,3.174763704,3.957834609
762,372,-85.71647718,44.10800772,0.084,21000,0.209095968,0.418198108,0.627306118,0.836419692,1.045538527,0.418198108,0.836419692,1.254662319,1.672923554,2.091200965,0.627306118,1.254662319,1.88206039,2.509492118,3.136949292
763,2703,-85.09393695,44.05811602,0.162,40500,0.24559487,0.490943395,0.736045683,0.980901838,1.225511968,0.490943395,0.980901838,1.46987618,1.957867273,2.444875971,0.736045683,1.46987618,2.201494368,2.930903124,3.658105322
764,1147,-84.47233544,44.0053135,0.138,34500,0.18399592,0.367751067,0.551265704,0.734540095,0.917574503,0.367751067,0.734540095,1.100369192,1.465240466,1.829156026,0.551265704,1.100369192,1.647317579,2.192117981,2.734777515
765,2297,-83.23215189,43.89100682,0.436,109000,0.379122411,0.757410575,1.134865676,1.5114889,1.887281432,0.757410575,1.5114889,2.262244459,3.009686734,3.75382521,1.134865676,2.262244459,3.382168354,4.494669369,5.599779507
766,2104,-78.31889311,43.31904815,0.286,71500,0.487325926,0.974394832,1.461206184,1.947759446,2.434054082,0.974394832,1.947759446,2.920089557,3.891380881,4.861629136,1.461206184,2.920089557,4.37663566,5.830830038,7.282658234
767,1240,-77.71085914,43.23480791,0.132,33000,0.372386052,0.744351128,1.115895479,1.487019358,1.857723017,0.744351128,1.487019358,2.228006706,2.967315186,3.704946813,1.115895479,2.228006706,3.33634048,4.4409036,5.541702867
768,2437,-77.10433754,43.14777122,0.262,65500,0.386718839,0.773060205,1.15902421,1.544610968,1.929820592,0.773060205,1.544610968,2.314653196,3.083187797,3.850215676,1.15902421,2.314653196,3.46689002,4.615737742,5.761199422
769,942,-76.49937189,43.05794966,0.284,71000,0.431442126,0.862572557,1.293391202,1.723897969,2.154092766,0.862572557,1.723897969,2.583975502,3.442804421,4.300383994,1.293391202,2.583975502,3.871750422,5.156713485,6.438862213
770,2517,-75.89600505,42.96535504,0.19,47500,0.372726308,0.745078026,1.117055235,1.488658017,1.859886454,0.745078026,1.488658017,2.230740627,2.971326509,3.710416318,1.117055235,2.230740627,3.341058382,4.448010706,5.551599804
771,1810,-75.29427914,42.86999947,0.198,49500,0.288869751,0.57761106,0.866223678,1.154707359,1.443061857,0.57761106,1.154707359,1.731286926,2.307347787,2.882887968,0.866223678,1.731286926,2.595183086,3.457905498,4.319447504
772,636,-74.69423553,42.77189528,0.13,32500,0.322272157,0.644184064,0.965735906,1.286927869,1.607760139,0.644184064,1.286927869,1.928232902,2.568100651,3.206532601,0.965735906,1.928232902,2.887496008,3.84353024,4.796340617
773,3075,-74.09591481,42.67105503,0.074,18500,0.26415738,0.528111571,0.791862588,1.055410446,1.31875516,0.528111571,1.055410446,1.581896746,2.107570589,2.632432097,0.791862588,1.581896746,2.370102878,3.15648139,3.941032687
774,1647,-73.4993568,42.56749153,0.048,12000,0.252252117,0.504355801,0.756310925,1.008117364,1.259774995,0.504355801,1.008117364,1.511283692,2.013853784,2.515826642,0.756310925,1.511283692,2.26491493,3.017201266,3.768139328
775,1174,-72.90460053,42.46121778,0.02,5000,0.556214434,1.111150125,1.664808624,2.217191478,2.768300239,1.111150125,2.217191478,3.318136454,4.413997446,5.50478685,1.664808624,3.318136454,4.960025322,6.590517059,8.209653495
776,2022,-72.31168422,42.35224701,0.03,7500,0.473522682,0.946393929,1.418614809,1.890186385,2.361109724,0.946393929,1.890186385,2.831385891,3.770000971,4.706040152,1.418614809,2.831385891,4.238342016,5.639511957,7.034924482
777,2022,-71.72064528,42.24059262,0.006,1500,0.92350493,1.844396323,2.762677908,3.678353411,4.591426561,1.844396323,3.678353411,5.501901084,7.315069161,9.117887463,2.762677908,5.501901084,8.21777017,10.91038581,13.57984865
778,2061,-71.13152033,42.12626821,0.028,7000,0.490390667,0.981740364,1.47404773,1.9673114,2.461530015,0.981740364,1.9673114,2.95670221,3.949901895,4.946899557,1.47404773,2.95670221,4.44792666,5.947684299,7.455938347
781,1108,-122.5986147,41.30795518,0.026,6500,0.264552178,0.528548487,0.79198967,1.05487647,1.317209632,0.528548487,1.05487647,1.578989899,2.100894722,2.620596888,0.79198967,1.578989899,2.361020766,3.138102346,3.910254718
782,1229,-122.0192041,41.43004218,0.004,1000,0.184659159,0.36898946,0.552991273,0.736664972,0.920010929,0.36898946,0.736664972,1.103029516,1.468086071,1.831837617,0.552991273,1.103029516,1.650124784,2.194287133,2.735526617
784,179,-120.8544431,41.666365,0.01,2500,0.364167376,0.728290487,1.092368171,1.456399269,1.820382617,0.728290487,1.456399269,2.184317056,2.912034557,3.639542483,1.092368171,2.184317056,3.275815298,4.366831543,5.457334436
785,179,-120.2691605,41.78057348,0.028,7000,0.293973096,0.587594615,0.880864823,1.173783988,1.466352377,0.587594615,1.173783988,1.758570257,2.34195556,2.923942035,0.880864823,1.758570257,2.633123517,3.504531821,4.372802384
788,1080,-118.5021277,42.10722648,0.018,4500,0.162592694,0.325043359,0.487352158,0.649519249,0.811544794,0.325043359,0.649519249,0.973428953,1.296773758,1.619554947,0.487352158,0.973428953,1.458234724,1.941773805,2.424050533
789,2151,-117.9095107,42.21074304,0.004,1000,0.274824608,0.549276898,0.823357408,1.09706667,1.370405222,0.549276898,1.09706667,1.643373599,2.188201966,2.731556057,0.823357408,1.643373599,2.460063028,3.273440152,4.083519424
793,2200,-115.5220378,42.59763316,0.012,3000,0.18255067,0.364643418,0.546278884,0.72745771,0.908180537,0.364643418,0.72745771,1.088448007,1.44761944,1.804977139,0.546278884,1.088448007,1.626524685,2.160526238,2.690469981
794,3002,-114.9211191,42.68750088,0.39,97500,0.139758577,0.279270733,0.418536752,0.557556917,0.696331514,0.279270733,0.557556917,0.834860827,1.111184734,1.386530914,0.418536752,0.834860827,1.248979898,1.660901637,2.070633717
795,1710,-114.3186631,42.77460318,0.342,85500,0.154392974,0.308604056,0.462633386,0.6164811,0.770147337,0.308604056,0.6164811,0.923632233,1.230058556,1.53576117,0.462633386,0.923632233,1.383000258,1.840741177,2.296858706
796,2111,-113.7147124,42.85892878,0.372,93000,0.182403158,0.364524028,0.546362906,0.727920086,0.909195864,0.364524028,0.727920086,1.090190533,1.451337727,1.811364027,0.546362906,1.090190533,1.631490841,2.17027179,2.706541341
797,3060,-113.1093106,42.94046664,0.228,57000,0.276492429,0.552482033,0.827969541,1.102955683,1.377441189,0.552482033,1.102955683,1.651426789,2.197901191,2.742384727,0.827969541,1.651426789,2.470391452,3.284883238,4.094921856
798,2390,-112.5025016,43.01920599,0.416,104000,0.17598821,0.351889901,0.527705038,0.703433587,0.879075513,0.351889901,0.703433587,1.054630781,1.405481206,1.755984585,0.527705038,1.054630781,1.580776294,2.106140639,2.630722882
799,836,-111.8943302,43.09513639,0.096,24000,0.453351439,0.906070322,1.358157312,1.809613066,2.260438246,0.906070322,1.809613066,2.710633511,3.609136938,4.505128628,1.358157312,2.710633511,4.05744642,5.39861386,6.734153653
800,1765,-111.2848418,43.16824767,0.034,8500,0.330329674,0.660221846,0.989676899,1.318695213,1.647277169,0.660221846,1.318695213,1.975423148,2.630408703,3.283654925,0.989676899,1.975423148,2.95724904,3.935164865,4.909180916
803,1833,-109.4489376,43.37056972,0.006,1500,0.153706622,0.30721172,0.460515499,0.613618166,0.766519927,0.30721172,0.613618166,0.919220989,1.224021839,1.528022367,0.460515499,0.919220989,1.37612204,1.831224224,2.284533109
804,1833,-108.8346473,43.43230907,0.024,6000,0.068311566,0.136623846,0.204936778,0.2732503,0.341564351,0.136623846,0.2732503,0.409878868,0.546509054,0.683140365,0.204936778,0.409878868,0.6148246,0.819772305,1.024720315
805,1056,-108.219276,43.49118324,0.018,4500,0.114043264,0.22807896,0.342107036,0.45612744,0.570140121,0.22807896,0.45612744,0.684145026,0.9121313,1.140085848,0.342107036,0.684145026,1.026112566,1.368008253,1.709830682
807,1428,-106.9854865,43.60030355,0.006,1500,0.132047812,0.264254409,0.396619507,0.529142827,0.661824084,0.264254409,0.529142827,0.794662998,1.060812667,1.327589577,0.396619507,0.794662998,1.194122858,1.594991471,1.997261224
808,1428,-106.3671675,43.65053437,0.01,2500,0.137313752,0.274673778,0.412079997,0.54953233,0.687030698,0.274673778,0.54953233,0.82457502,1.099801209,1.375210258,0.412079997,0.82457502,1.237482916,1.650801528,2.064528703
809,1140,-105.747966,43.69786937,0.006,1500,0.198231004,0.396070066,0.593517652,0.790574229,0.987240264,0.396070066,0.790574229,1.183516222,1.574899778,1.96472863,0.593517652,1.183516222,1.770008309,2.353006512,2.932523433
810,1140,-105.1279328,43.7423018,0.006,1500,0.180090029,0.360084464,0.539983209,0.719786168,0.899493246,0.360084464,0.719786168,1.079104348,1.43803824,1.796587077,0.539983209,1.079104348,1.617360838,2.154750097,2.691269546
811,1382,-104.5071191,43.78382534,0.012,3000,0.118366666,0.236655419,0.354866268,0.472999222,0.591054291,0.236655419,0.472999222,0.709031483,0.944752275,1.18016167,0.354866268,0.709031483,1.062495892,1.415259741,1.767323275
812,3091,-103.8855765,43.82243402,0.01,2500,0.380005597,0.759818143,1.139437549,1.51886373,1.898096599,0.759818143,1.51886373,2.27713607,3.034634471,3.791358241,1.139437549,2.27713607,3.413093228,4.547306687,5.679774111
813,391,-103.263357,43.85812228,0.032,8000,0.262774401,0.525248423,0.78742231,1.049296302,1.310870641,0.525248423,1.049296302,1.57214557,2.093798164,2.614256017,0.78742231,1.57214557,2.354176312,3.133521066,3.910186363
814,391,-102.640513,43.89088496,0.096,24000,0.28619181,0.572017617,0.857477769,1.142572613,1.427302499,0.572017617,1.142572613,1.711667773,2.27930588,2.845489718,0.857477769,1.711667773,2.562579409,3.41022207,4.254605151
815,391,-102.017097,43.92071732,0.192,48000,0.328724952,0.657091763,0.985100459,1.312751063,1.640043601,0.657091763,1.312751063,1.966978099,2.619773073,3.271136185,0.985100459,1.966978099,2.9456336,3.921067636,4.893280886
816,1397,-101.393162,43.94761501,0.13,32500,0.293526223,0.586735165,0.879626982,1.172201826,1.464459853,0.586735165,1.172201826,1.756401216,2.339334566,2.921003109,0.879626982,1.756401216,2.630326862,3.501408077,4.369649021
817,1051,-100.7687612,43.97157412,0.194,48500,0.39785902,0.795212615,1.192061067,1.588404657,1.984243667,0.795212615,1.588404657,2.379578378,3.168736032,3.955879871,1.192061067,2.379578378,3.562559538,4.741012148,5.914943813
818,3062,-100.1439481,43.99259113,0.384,96000,0.288747559,0.577336334,0.865766189,1.154036986,1.442148589,0.577336334,1.154036986,1.73010086,2.305526864,2.880313903,0.865766189,1.73010086,2.593000322,3.454460883,4.314478851
819,3062,-99.51877624,44.01066296,0.244,61000,0.393557973,0.786721816,1.179491726,1.571867903,1.963850545,0.786721816,1.571867903,2.355439851,3.137439247,3.917867681,1.179491726,2.355439851,3.527849735,4.696726741,5.862076229
820,304,-98.89329956,44.02578698,0.386,96500,0.523078084,1.045373873,1.566888088,2.087621449,2.607574674,1.045373873,2.087621449,3.126748485,4.162760742,5.195663979,1.566888088,3.126748485,4.679600628,6.225463957,7.764357909
821,2730,-98.26757205,44.03796095,0.56,140000,0.540766309,1.080738142,1.619916163,2.158301034,2.69589342,1.080738142,2.158301034,3.232693982,4.303922294,5.371991276,1.619916163,3.232693982,4.83835137,6.436906236,8.028376493
822,682,-97.64164781,44.04718307,0.62,155000,0.598982225,1.19706197,1.794240038,2.390517231,2.985894351,1.19706197,2.390517231,3.580372199,4.766633289,5.949306918,1.794240038,3.580372199,5.358418135,7.128399501,8.890337952
823,2522,-97.01558111,44.05345199,0.78,195000,0.53637074,1.072240304,1.607608768,2.142476204,2.676842689,1.072240304,2.142476204,3.210708297,4.276937176,5.341163439,1.607608768,3.210708297,4.809300597,6.403387679,7.992971553
824,344,-96.38942623,44.05676678,0.776,194000,0.711473182,1.421874114,2.131203653,2.839462653,3.546651971,1.421874114,2.839462653,4.252772461,5.661810382,7.06658326,2.131203653,4.252772461,6.364729524,8.467097938,10.5599008
825,865,-95.76323754,44.05712697,0.794,198500,0.869388172,1.736958304,2.602712473,3.466652753,4.328781222,1.736958304,3.466652753,5.189099954,6.904316513,8.612319036,2.602712473,5.189099954,7.759218491,10.31312413,12.85087291
826,2728,-95.1370694,44.05453248,0.814,203500,0.988933925,1.976490054,2.962669115,3.947471839,4.930898954,1.976490054,3.947471839,5.912951189,7.872933938,9.827425918,2.962669115,5.912951189,8.850865909,11.77643296,14.68967204
827,427,-94.51097619,44.0489837,0.812,203000,1.15692786,2.312100208,3.465518343,4.617183562,5.767097165,2.312100208,4.617183562,6.915260449,9.206341255,11.49043637,3.465518343,6.915260449,10.34926137,13.76755617,17.1701799
828,225,-93.88501222,44.04048146,0.754,188500,1.228620621,2.455386812,3.680300123,4.903362103,6.124574303,2.455386812,4.903362103,7.34393827,9.777127711,12.20294282,3.680300123,7.34393827,10.99095628,14.621396,18.23529925
829,349,-93.25923175,44.029027,0.802,200500,1.208398618,2.415152086,3.620261459,4.823727795,6.02555215,2.415152086,4.823727795,7.225735579,9.621183887,12.01008117,3.620261459,7.225735579,10.81645088,14.39243588,17.9537191
830,889,-92.63368893,44.01462203,0.644,161000,0.74714634,1.492942287,2.237389214,2.980488497,3.722241511,1.492942287,2.980488497,4.46264963,5.939436683,7.410860655,2.237389214,4.46264963,6.675818367,8.876932545,11.06602928
831,1214,-92.00843782,43.99726864,0.506,126500,0.383166252,0.765791141,1.147875136,1.52941871,1.910422333,0.765791141,1.52941871,2.290886477,3.050198209,3.807357676,1.147875136,2.290886477,3.42904674,4.562368648,5.690864919
832,1940,-91.38353228,43.97696939,0.24,60000,0.383350789,0.766260359,1.14872908,1.530757323,1.912345458,0.766260359,1.530757323,2.293493854,3.054472912,3.81369746,1.14872908,2.293493854,3.434304315,4.571170457,5.704102274
833,890,-90.75902602,43.95372726,0.274,68500,0.235459833,0.470858296,0.706195127,0.941470069,1.176682859,0.470858296,0.941470069,1.411833239,1.881945728,2.351805455,0.706195127,1.411833239,2.116907317,2.821410341,3.525335294
834,754,-90.13497255,43.92754566,0.24,60000,0.343886994,0.687585752,1.031095976,1.374417371,1.71754964,0.687585752,1.374417371,2.060492488,2.745808734,3.430363738,1.031095976,2.060492488,3.088181539,4.114155132,5.138405272
835,788,-89.51142514,43.89842838,0.284,71000,0.299334812,0.59839826,0.897190562,1.195711935,1.493962595,0.59839826,1.195711935,1.79194276,2.387092473,2.981162808,0.897190562,1.79194276,2.684262454,3.574155503,4.461627768
836,2713,-88.88843678,43.86637969,0.484,121000,0.41591463,0.831177687,1.245789879,1.659751913,2.073064499,0.831177687,1.659751913,2.485728345,3.309112646,4.129910483,1.245789879,2.485728345,3.719834518,4.94812752,6.170626471
837,771,-88.26606019,43.83140423,0.462,115500,0.298241465,0.596045056,0.893411168,1.190340201,1.48683255,0.596045056,1.190340201,1.782888614,2.373693476,2.962757964,0.893411168,1.782888614,2.668443068,3.550085258,4.427825915
838,2103,-86.4031234,43.7089698,0.182,45500,0.173335189,0.346370365,0.51910592,0.691542241,0.863679719,0.346370365,0.691542241,1.035518743,1.378302988,1.71989809,0.51910592,1.035518743,1.549248987,2.060307166,2.568703797
839,1492,-85.78371444,43.66234185,0.142,35500,0.225624574,0.450907887,0.67585024,0.900451935,1.124713275,0.450907887,0.900451935,1.348634561,1.795458182,2.240925216,0.67585024,1.348634561,2.018361122,2.685038079,3.348673591
840,374,-85.16517563,43.61281639,0.328,82000,0.16779243,0.335317148,0.502574437,0.669564581,0.836287863,0.335317148,0.669564581,1.002744566,1.334859371,1.665911263,0.502574437,1.002744566,1.500518039,1.995902508,2.488905624
841,772,-84.54755744,43.56040044,0.502,125500,0.290922765,0.581313311,0.87117228,1.160500309,1.449298039,0.581313311,1.160500309,1.737566108,2.312515822,2.885354565,0.87117228,1.737566108,2.599198745,3.456087451,4.308249487
842,1990,-83.93090986,43.50510141,0.536,134000,0.519542289,1.037793693,1.554755998,2.070430988,2.584820446,1.037793693,2.070430988,3.097926157,4.120293475,5.137547215,1.554755998,3.097926157,4.62955865,6.149701651,7.658403334
843,2143,-83.31528241,43.44692703,0.598,149500,0.410046991,0.819210422,1.227491462,1.634891284,2.041411056,0.819210422,1.634891284,2.447051951,3.255701789,4.060850164,1.227491462,2.447051951,3.658713074,4.86250644,6.058463655
